Date;BA;CAT;KO;DIS;JPM;MMM;MSFT;PFE;WMT;XOM;Y05;Y10;Y15;Y20;Y30
1996-06-07;26.549091339111328;8.529304504394531;12.501306533813477;15.874662399291992;11.636059761047363;17.777328491210938;4.792986869812012;5.377964019775391;8.57425308227539;10.076841354370117;0.0667776420835;0.06955398710277;0.07168786416299999;0.07256628154848;0.07152618608775001
1996-06-14;25.776201248168945;8.480565071105957;12.233810424804688;15.435445785522461;11.737422943115234;17.36464500427246;4.862164497375488;5.514461040496826;8.632740020751953;9.798147201538086;0.06664307176709;0.06994260195735;0.07219439089502;0.07317249011143;0.07254266661787
1996-06-21;27.553852081298828;8.93545913696289;12.735186576843262;15.811919212341309;10.946819305419922;17.52337646484375;4.89675235748291;5.350663661956787;8.467517852783203;10.120842933654785;0.06660500724607;0.06991478073519;0.07208184884459;0.07296418673213;0.07223309181508
1996-06-28;26.93553352355957;8.805487632751465;13.102873802185059;15.780549049377441;11.453611373901367;17.52337646484375;4.74851655960083;5.19596529006958;8.384909629821777;10.194183349609375;0.06413492087764999;0.06747132951217999;0.06997274943922;0.07102156630384;0.0699426054149
1996-07-05;27.785715103149414;8.886722564697266;12.70176887512207;14.902108192443848;11.23770809173584;17.20592498779297;4.679339408874512;5.168667793273926;8.095775604248047;10.326193809509277;0.06745398276425;0.07051413569002;0.07259072959283;0.07343558682739999;0.07267082095719
1996-07-12;27.288192749023438;8.724261283874512;12.601494789123535;14.302009582519531;11.11510944366455;17.015439987182617;4.4421586990356445;5.223267078399658;7.88925313949585;10.524210929870605;0.06576184624136999;0.06882618795202;0.07099822137703;0.07191553827531;0.07110713815727
1996-07-19;26.97417640686035;8.761310577392578;12.601494789123535;14.427743911743164;11.23770809173584;17.249622344970703;4.782486438751221;5.2414655685424805;7.9305548667907715;10.018165588378906;0.06471284500779001;0.06803941082963999;0.0703246685232;0.07131350335509;0.07063678661377
1996-07-26;27.321992874145508;8.663239479064941;12.601494789123535;13.610486030578613;11.298999786376953;16.721914291381836;4.708985328674316;5.123167991638184;7.9305548667907715;9.768815994262695;0.06542279136124;0.06843174220717;0.07072407981927001;0.07171703262892;0.07077859573518999
1996-08-02;28.32676124572754;8.892078399658203;13.16972827911377;14.584911346435547;12.095854759216309;17.744346618652344;4.876987457275391;5.337094306945801;8.095775604248047;9.944823265075684;0.06190425679464;0.06527471609973;0.06782674679009;0.06908614596090999;0.06865822856669
1996-08-09;28.13353157043457;9.137262344360352;13.03602409362793;14.364877700805664;11.932398796081543;17.315582275390625;4.9214582443237305;5.245708465576172;8.34360122680664;9.552116394042969;0.06187878303383;0.06502402737521;0.06783868575075999;0.06915022009541;0.06766048565982
1996-08-16;28.45367431640625;9.120920181274414;13.838245391845703;14.616342544555664;12.463639259338379;17.67838478088379;4.9115753173828125;5.327958583831787;9.21100902557373;9.759448051452637;0.06240925823241;0.06571456619585;0.06861510385261;0.06996785943494001;0.06844005342438
1996-08-23;28.027271270751953;9.317068099975586;13.737968444824219;14.67921257019043;12.770121574401855;17.540002822875977;4.872045993804932;5.437624454498291;8.880566596984863;9.774256706237793;0.06414851524959;0.06731449910374;0.07009322488296;0.07150564283430999;0.07033194771583
1996-08-30;28.066020965576172;9.006499290466309;13.370284080505371;14.333444595336914;12.15715503692627;18.270830154418945;4.842399597167969;5.1908745765686035;8.732243537902832;9.655784606933594;0.06654246717158001;0.06987550980908999;0.07216555573304001;0.0731800882645;0.07267339671425001
1996-09-06;27.98850440979004;9.382448196411133;13.721250534057617;14.333444595336914;12.300176620483398;18.071517944335938;4.842399597167969;5.291402816772461;8.566704750061035;9.95197868347168;0.06643726836308;0.0699222682325;0.07211179118809001;0.07306905013796;0.07271266508331
1996-09-13;28.22109031677246;9.693016052246094;14.206414222717285;15.276434898376465;12.974443435668945;18.569814682006836;5.178400993347168;5.4102067947387695;9.021937370300293;10.011210441589355;0.06443690674323;0.06801505708959;0.07015613633288;0.07141878170362999;0.07234383178255001
1996-09-20;29.42281150817871;9.823790550231934;13.703822135925293;15.873663902282715;12.749688148498535;18.60302734375;5.460052013397217;5.483318328857422;9.146099090576172;10.292593955993652;0.06569321855966001;0.06885986438875;0.0708564493228;0.07217049509774999;0.0734912927346
1996-09-27;29.42281150817871;9.676676750183105;13.60329818725586;15.842235565185547;13.178764343261719;18.536592483520508;5.311816215515137;5.702651500701904;8.649477005004883;9.877923011779785;0.06373092918627;0.06726101085275;0.06980892130505001;0.07094290203711999;0.07021470872989999
1996-10-04;30.35318374633789;9.611291885375977;13.402267456054688;16.12512969970703;13.455533027648926;18.702693939208984;5.390875816345215;5.885430335998535;8.732243537902832;10.411067008972168;0.06165049387048001;0.065304495481;0.06755973603693001;0.06890911186880001;0.06991993759469001
1996-10-11;30.35318374633789;9.578600883483887;13.335260391235352;16.121562957763672;13.414388656616211;19.134550094604492;5.420523643493652;5.949400901794434;9.104715347290039;10.233358383178711;0.06240791595971;0.06608489921643;0.06892114855614001;0.07028133050484;0.06925252119715
1996-10-18;30.46947479248047;9.745166778564453;13.402267456054688;16.37346649169922;13.558415412902832;19.267419815063477;5.326639652252197;6.205287456512451;9.311634063720703;10.588781356811523;0.06195411972366;0.06539240613614;0.06822936767325999;0.06981322948445999;0.06891794409428999
